cust_id,sales_total,num_of_orders,gender
103765,119.21,2,0
103766,169.78,2,1
103767,83.26,3,1
103768,85.94,1,0
103769,77.75,2,0
103770,1413.23,4,1
103771,104.51,2,0
103772,312.1,3,1
103773,71.41,1,0
103774,169.82,3,0
103775,73.98,3,1
103776,43.81177,2,0
103777,177.42,1,0
103778,434.94,3,0
103779,117.27,2,1
103780,719.64,5,0
103781,147.83,2,0
103782,386.71,3,1
103783,450.78,4,1
103784,182.13,1,0
103785,445.05,3,0
103786,67.81,1,1
103787,214.39,3,0
103788,7606.09,22,1
103789,96.66491,2,0
103790,98.37,3,1
103791,631.74,4,0
103792,39.38,1,0
103793,634.67,6,1
103794,339.92,4,1
103795,161.4,2,0
103796,314.19,1,1
103797,838.67,3,1
103798,134.61,3,1
103799,179.66,3,0
103800,225.13,3,0
103801,80.98,2,0
103802,131.03,3,0
103803,52.22,3,0
103804,35.45,2,1
103805,311.59,4,0
103806,378.63,3,0
103807,86.86,2,0
103808,248.55,3,0
103809,61.91,2,0
103810,283.32,1,1
103811,33.99699,1,0
103812,147.06,2,1
103813,73.87,1,0
103814,293.38,2,1
103815,1539.55,5,0
103816,61.02,2,0
103817,537.39,6,0
103818,38.68,2,0
103819,57.36,3,0
103820,84.22,2,1
103821,85.99,2,0
103822,73.28501,2,0
103823,35.87693,1,1
103824,108.66,3,0
103825,207.99,2,0
103826,107.61,2,1
103827,201.95,1,1
103828,486.71,3,1
103829,158.63,2,0
103830,911.2,5,1
103831,99.58,3,1
103832,257.61,1,0
103833,176.16,2,1
103834,34.11,2,1
103835,174.03,2,0
103836,73.14,2,0
103837,503.79,5,1
103838,77.77088,2,1
103839,408.73,3,0
103840,51.9,1,1
103841,124.24,3,1
103842,277.33,2,0
103843,128.78,2,1
103844,62.27,2,1
103845,176.39,1,1
103846,570.46,5,0
103847,201.02,3,0
103848,111.24,2,0
103849,153.43,2,0
103850,195.91,2,0
103851,716.41,5,1
103852,119.5,1,1
103853,97.63,1,1
103854,123.62,1,1
103855,98.34,3,1
103856,574.21,2,0
103857,41.09,2,0
103858,119.13,2,1
103859,423.41,4,0
103860,269.54,4,1
103861,133.18,1,0
103862,64.48,1,1
103863,268,2,0
103864,33.4,1,1
103865,44.17,2,0
103866,1619.87,4,1
103867,148.15,1,1
103868,450.84,2,1
103869,144.48,3,1
103870,198.28,2,1
103871,35.22,1,0
103872,833.54,3,1
103873,235.39,2,1
103874,212.82,1,0
103875,114.23,2,0
103876,107.1,3,0
103877,323.79,3,1
103878,118.81,1,1
103879,130.72,3,0
103880,30.03,2,0
103881,68.71,1,1
103882,221.85,4,1
103883,277.77,3,0
103884,34.88,2,0
103885,64.84,2,1
103886,274.39,3,0
103887,212.4,2,0
103888,206.58,4,1
103889,156.54,1,0
103890,150.54,2,1
103891,50.25,3,1
103892,45.75314,1,0
103893,410.18,3,0
103894,136.23,3,1
103895,698.31,5,1
103896,272.13,4,1
103897,140.96,3,0
103898,249.88,2,0
103899,351.08,1,0
103900,89.35,3,1
103901,129.94,1,1
103902,73.35294,2,0
103903,36.01,1,1
103904,38.56955,2,0
103905,33.76,2,1
103906,399.39,4,1
103907,91.42,3,0
103908,119.56,3,1
103909,46.03,1,0
103910,183.85,2,0
103911,374.26,1,1
103912,412.62,3,1
103913,569.24,3,0
103914,239.73,1,1
103915,136,2,1
103916,73.72,1,0
103917,97.28421,3,0
103918,50.65,1,0
103919,179.92,2,1
103920,84.74,1,1
103921,106.28,3,1
103922,90.73,2,0
103923,177.41,2,1
103924,384.63,2,1
103925,102.34,3,0
103926,124.17,1,0
103927,91.69,1,1
103928,68.31,2,1
103929,372.14,4,0
103930,179.74,1,0
103931,541.76,4,1
103932,46.22771,1,1
103933,112.18,1,1
103934,562.15,2,0
103935,82.28,2,1
103936,33.59,1,0
103937,183.99,2,1
103938,66.98,1,1
103939,2456.03,11,1
103940,51.77,2,0
103941,167.41,2,1
103942,383.87,2,1
103943,51.98904,1,0
103944,167.55,3,1
103945,38.53,2,1
103946,244.55,2,0
103947,273.27,3,0
103948,59.18,1,0
103949,414.25,3,0
103950,32.49,1,1
103951,76.95,1,0
103952,184.15,2,0
103953,83.6,1,1
103954,287.06,1,1
103955,73.26,3,0
103956,505.73,3,0
103957,63.79,2,0
103958,136.76,2,1
103959,62.93,2,0
103960,187.63,3,0
103961,36.22,2,1
103962,111.73,2,1
103963,79.93,1,0
103964,115.06,1,1
103965,249.14,3,1
103966,145.13,2,1
103967,123.12,3,1
103968,47.91,2,0
103969,65.29,2,1
103970,78.47,2,0
103971,56.31,1,1
103972,130.73,2,1
103973,42.72,1,1
103974,39.59,1,0
103975,45.87,1,1
103976,233.17,2,1
103977,2698.94,6,1
103978,57.99,2,0
103979,504.53,3,0
103980,90.81,2,0
103981,68.68,2,1
103982,74.08,2,0
103983,180.82,2,0
103984,487.3,1,1
103985,140.99,2,0
103986,466.24,2,0
103987,85.18285,1,0
103988,58.54,3,1
103989,1101.37,9,0
103990,45.15,2,1
103991,34.12,2,1
103992,232.77,2,1
103993,61.44,2,0
103994,68.12,1,0
103995,323.48,1,1
103996,373.84,3,1
103997,109.79,3,0
103998,132.3,2,0
103999,1188.27,6,1
104000,68,3,1
104001,143.99,1,0
104002,46.36,2,1
104003,147.94,2,1
104004,41.44,1,1
104005,66.76,3,0
104006,63.58,2,0
104007,80.05,1,0
104008,128.03,2,1
104009,198.38,3,0
104010,100.96,2,0
104011,40.82,2,1
104012,693.41,5,1
104013,230.96,3,0
104014,69.66,3,0
104015,1558.03,6,0
104016,94.47,3,1
104017,136.53,2,1
104018,33.23,2,0
104019,208.12,3,0
104020,236.27,3,1
104021,1086.78,5,1
104022,557.65,2,0
104023,235.01,3,1
104024,133.77,2,0
104025,141.42,2,1
104026,227.56,4,1
104027,383.35,2,0
104028,197.92,1,1
104029,216.34,2,1
104030,415.75,2,0
104031,205.48,3,1
104032,880.02,4,0
104033,230.15,3,0
104034,227.14,3,1
104035,67.77,1,0
104036,123.3,1,0
104037,139.07,1,1
104038,162.45,3,0
104039,141.88,2,0
104040,218.97,3,1
104041,203.01,2,1
104042,1296.32,7,1
104043,329.16,3,1
104044,66.79,2,1
104045,63.15,3,1
104046,480.07,2,1
104047,162.03,2,0
104048,61.42,2,1
104049,232.48,3,0
104050,78.83,3,0
104051,127.28,1,0
104052,46.64,2,0
104053,416.75,3,0
104054,234.01,3,1
104055,318.82,1,1
104056,121.07,2,0
104057,253.5,4,1
104058,155.5,3,1
104059,96.43111,2,0
104060,441.4,3,0
104061,82.59,3,1
104062,90.77,2,1
104063,50.13,2,1
104064,134.9,2,0
104065,98.3555,2,1
104066,182.06,2,1
104067,95.67,3,0
104068,184.99,1,0
104069,352.07,2,0
104070,197.91,2,1
104071,297.38,2,1
104072,206.44,2,1
104073,257.49,3,0
104074,84.29036,2,0
104075,533.21,4,0
104076,84.10407,2,0
104077,41.23,1,1
104078,607.06,5,0
104079,856.53,6,0
104080,86.96,1,0
104081,1011.46,8,0
104082,115.84,3,0
104083,672.08,3,1
104084,1626.97,8,1
104085,48.56717,1,0
104086,53.54,2,1
104087,117.71,3,1
104088,65.96,3,1
104089,118.23,1,0
104090,174.43,3,0
104091,61.2,3,0
104092,89.05,3,1
104093,53.62,1,1
104094,71.04,2,1
104095,602.48,2,0
104096,74.26,2,1
104097,136.55,2,1
104098,114.96,2,0
104099,731.58,5,1
104100,220.93,4,1
104101,164.19,2,0
104102,33.7,2,1
104103,484.03,4,1
104104,311.66,3,1
104105,544.62,4,0
104106,125.01,2,1
104107,114.4,3,1
104108,70.31,3,0
104109,70.25747,1,1
104110,526.65,4,1
104111,102.89,2,0
104112,170.98,1,1
104113,145.23,1,1
104114,138.8,1,1
104115,121.64,3,1
104116,187.98,1,0
104117,157.15,1,1
104118,158.68,2,1
104119,344.16,3,0
104120,315.86,3,0
104121,48.29,2,0
104122,175.14,2,1
104123,112.28,2,0
104124,108.57,2,1
104125,271.02,3,1
104126,182.64,2,0
104127,76.74,1,1
104128,782.68,5,0
104129,97.69997,1,0
104130,45.41687,2,0
104131,69.63,2,1
104132,221.61,2,0
104133,268.35,1,0
104134,65.32,3,1
104135,596.27,4,1
104136,54.64,2,0
104137,130.2,2,1
104138,45.94,1,0
104139,189.49,3,1
104140,370.12,2,0
104141,468.24,3,1
104142,151.73,2,0
104143,173.49,2,0
104144,422.64,1,1
104145,194.77,2,0
104146,37.96,2,0
104147,153.34,2,1
104148,244.59,4,1
104149,95.48,2,1
104150,109.69,2,0
104151,164.49,2,1
104152,303.34,4,1
104153,171.19,2,0
104154,43.67,1,1
104155,150.94,2,0
104156,37.65,2,0
104157,51.78,2,0
104158,108.13,3,0
104159,86.71,3,0
104160,179.83,3,0
104161,146.59,2,0
104162,168.8,3,1
104163,600.84,3,1
104164,178.77,2,0
104165,91.42272,2,0
104166,81.49,2,1
104167,383.51,4,0
104168,206.77,2,1
104169,97.6,3,0
104170,55.59,2,1
104171,215.3,4,0
104172,241.53,1,0
104173,46.02,2,0
104174,103.86,1,0
104175,686.25,5,0
104176,37.77,1,1
104177,99.91,2,0
104178,162.4,3,0
104179,69.4,2,1
104180,80.41,3,1
104181,132.73,3,1
104182,279.41,3,0
104183,32.95329,3,1
104184,785.26,5,1
104185,52.61,2,0
104186,41.52,2,0
104187,122.62,2,1
104188,168.91,2,0
104189,137.08,3,1
104190,191.83,1,0
104191,73.29,1,0
104192,1883.43,5,0
104193,771.99,6,0
104194,69.6389,2,1
104195,298.12,1,1
104196,168.95,2,0
104197,55.97,1,1
104198,275.21,2,0
104199,135.26,3,1
104200,108.2,3,1
104201,68.71,3,1
104202,243.01,2,1
104203,60.49,2,0
104204,322.48,3,0
104205,113.29,2,1
104206,164.52,2,1
104207,103.87,3,1
104208,134.11,2,0
104209,182.21,2,1
104210,260.12,3,1
104211,345.22,2,0
104212,111.95,3,0
104213,189.65,1,1
104214,54.0321,2,1
104215,133.63,2,0
104216,147.8,1,0
104217,628.62,5,1
104218,38.07,2,0
104219,206.65,2,0
104220,235,3,1
104221,197.48,1,0
104222,201.87,2,0
104223,220.24,2,1
104224,227.79,2,0
104225,89.68,1,1
104226,213.16,2,1
104227,58.19,3,1
104228,480.51,1,0
104229,169.91,3,0
104230,130.37,2,1
104231,42.76,2,1
104232,143.56,3,1
104233,61.1,2,0
104234,262.35,1,1
104235,387.99,3,1
104236,155.6,3,1
104237,688.98,4,1
104238,222.86,1,1
104239,262.71,3,1
104240,71.02,2,0
104241,264.87,2,1
104242,253.76,2,1
104243,88.39755,1,1
104244,191.61,2,0
104245,41.27726,1,1
104246,246.06,2,1
104247,99.65,3,1
104248,122.39,2,0
104249,121.03,3,1
104250,152.27,2,0
104251,371.76,1,0
104252,148.65,2,0
104253,319.57,2,0
104254,534.97,4,0
104255,160.37,3,1
104256,843.12,3,0
104257,345.47,3,0
104258,57.99,2,1
104259,61,2,0
104260,40.03,1,1
104261,89.88,2,0
104262,75.74,2,0
104263,1517.19,6,0
104264,35.02,2,0
104265,113.06,2,1
104266,33.52,2,0
104267,62.06,2,1
104268,628.8,4,0
104269,82.07,1,1
104270,1075.32,8,0
104271,133.52,1,0
104272,633.92,4,1
104273,126.97,1,0
104274,130.81,2,0
104275,315.24,3,1
104276,2061.5,15,0
104277,119.74,1,1
104278,65.37996,1,1
104279,37.93,2,0
104280,67.74742,2,0
104281,63.17,3,1
104282,72.51,3,1
104283,234.48,2,1
104284,816.64,6,0
104285,172.41,2,0
104286,69.86,1,0
104287,79.67,3,1
104288,54.75,3,1
104289,992.51,3,1
104290,34.32,2,0
104291,86.87055,1,0
104292,174.81,2,1
104293,254.91,2,0
104294,137.23,2,0
104295,143.21,2,1
104296,150.54,2,1
104297,188.68,1,1
104298,59.12,2,1
104299,84.09,3,1
104300,36.2038,2,0
104301,213.58,2,1
104302,106.27,3,1
104303,40.48,1,1
104304,54.13,1,0
104305,202.35,1,1
104306,189.18,1,0
104307,148.03,2,0
104308,54.2366,2,0
104309,52.22,2,1
104310,268.33,3,1
104311,294.42,1,0
104312,282.57,2,0
104313,120.53,1,0
104314,592.25,5,0
104315,75.48,2,1
104316,132.78,3,1
104317,41.42,1,0
104318,70.01,1,1
104319,209.51,1,1
104320,66.33,3,0
104321,95.32,3,0
104322,161.92,2,0
104323,599.98,5,0
104324,493.32,3,0
104325,65.39,3,0
104326,138.57,3,1
104327,206.78,1,1
104328,105.71,2,0
104329,119.83,2,1
104330,221.64,1,0
104331,410.79,2,0
104332,153.88,3,1
104333,52.14,2,0
104334,117.93,3,0
104335,1263.21,6,1
104336,274.97,2,0
104337,611.64,2,1
104338,521.01,5,0
104339,146.53,1,1
104340,67.31,1,1
104341,46.39,1,0
104342,258.97,2,0
104343,242.27,4,0
104344,250.32,2,1
104345,92.14,3,0
104346,95.67,2,0
104347,43.06737,3,1
104348,70.97071,2,1
104349,474.77,1,0
104350,106.09,3,0
104351,430.45,3,0
104352,336.51,3,0
104353,189.59,3,1
104354,431.02,3,1
104355,97.38,1,1
104356,58.42,2,1
104357,42.80437,2,1
104358,275.66,2,0
104359,286.84,2,1
104360,331.6,2,0
104361,42.71,2,0
104362,1135.99,5,0
104363,128.14,1,0
104364,119.18,2,0
104365,71.79,1,1
104366,284.09,2,1
104367,371.79,2,1
104368,96.58695,3,0
104369,95.44,3,1
104370,417.69,4,1
104371,122.73,2,1
104372,85.93,2,0
104373,75.99,1,0
104374,58.35,2,1
104375,93.15,2,0
104376,51.77,3,1
104377,67.6,2,1
104378,52.47687,3,0
104379,292.9,4,0
104380,278.36,3,1
104381,431.98,2,0
104382,127.08,3,1
104383,76.67,2,0
104384,114.04,2,0
104385,158.52,3,1
104386,77.62,1,0
104387,438.88,2,0
104388,48.82,1,0
104389,268.96,3,0
104390,341.18,3,0
104391,293.32,3,0
104392,40.3,1,0
104393,75.06,2,1
104394,483.09,1,0
104395,83.14855,3,0
104396,75.83,2,1
104397,176.39,2,0
104398,388.94,3,1
104399,34.54,1,0
104400,128.01,3,0
104401,695.36,2,1
104402,756.99,2,1
104403,86.22,2,0
104404,55.71,3,1
104405,79.59085,3,1
104406,69.25713,1,0
104407,149.42,1,1
104408,180.72,3,0
104409,187.26,2,0
104410,116.49,2,0
104411,514.55,4,0
104412,41.7,1,0
104413,333.38,3,0
104414,434.23,2,1
104415,191.53,3,1
104416,1393.09,9,0
104417,176.85,3,0
104418,1103.89,4,1
104419,253.52,3,0
104420,144.17,2,1
104421,170.74,1,1
104422,215.98,3,1
104423,112.23,1,1
104424,277.71,3,1
104425,279.99,2,1
104426,207.17,3,1
104427,172.33,3,0
104428,35.62,2,1
104429,145.34,2,1
104430,206.69,2,0
104431,128.1,2,0
104432,290.1,2,0
104433,125.07,2,1
104434,398.99,1,0
104435,270.44,1,1
104436,240.72,2,0
104437,55.43,1,0
104438,192.03,1,1
104439,427.11,2,0
104440,91.57,1,0
104441,103.06,2,1
104442,127.7,3,0
104443,176.98,1,1
104444,367.16,2,1
104445,133.86,3,0
104446,267.73,3,0
104447,573.05,6,0
104448,54.27,3,1
104449,92.64,2,1
104450,45.83,1,0
104451,180.9,2,1
104452,38.15581,3,1
104453,368.8,1,0
104454,62.18186,2,1
104455,129.44,2,0
104456,47.62,2,0
104457,70.28,2,0
104458,67,2,1
104459,77.07,1,0
104460,336.7,2,1
104461,661.23,3,0
104462,533.12,2,1
104463,186.76,3,0
104464,64.76293,1,0
104465,195.59,2,1
104466,165.14,1,1
104467,49.87,2,1
104468,54.97,2,1
104469,68.77,2,0
104470,140.11,2,0
104471,385.82,3,0
104472,42.04,2,1
104473,109.46,3,1
104474,88.93,2,0
104475,382.71,2,0
104476,92.67,1,1
104477,143.93,2,0
104478,194.77,3,0
104479,51.52,2,0
104480,107.75,3,0
104481,390.54,1,1
104482,39.40762,1,0
104483,94.72,1,1
104484,101.32,2,1
104485,2375.78,6,1
104486,346.79,1,1
104487,358.36,2,1
104488,113.17,2,1
104489,1542.5,5,1
104490,41.08,2,1
104491,702.84,5,1
104492,226.84,2,0
104493,518.86,4,1
104494,177.06,2,0
104495,41.15298,2,1
104496,35.63,1,0
104497,78.7,3,0
104498,285.41,1,1
104499,96.54,2,0
104500,225.24,2,0
104501,54.32,2,0
104502,135.57,1,1
104503,238.13,1,0
104504,357.38,2,1
104505,577.2,2,1
104506,270.67,3,1
104507,56.2,3,1
104508,595.49,5,0
104509,302.92,2,1
104510,235.91,4,1
104511,94.98,2,0
104512,233.88,4,1
104513,437.22,3,0
104514,112.44,2,0
104515,85.63,1,0
104516,692.76,5,1
104517,58.43,1,0
104518,66.32,2,0
104519,186.68,2,1
104520,585.99,4,0
104521,1589.14,4,0
104522,52.0977,2,0
104523,85.98,2,1
104524,204.01,2,0
104525,165.04,1,0
104526,974.95,3,0
104527,58.6,1,0
104528,184.33,3,0
104529,305.09,4,1
104530,143.63,3,1
104531,577.22,6,1
104532,288.7,3,0
104533,96.82209,1,1
104534,89.15,1,0
104535,58,3,1
104536,157.5,2,0
104537,36.69,1,0
104538,363.11,3,0
104539,120.21,3,1
104540,447.06,2,1
104541,69.98,2,0
104542,373.96,3,1
104543,197.31,3,0
104544,68.68,3,0
104545,163.11,3,1
104546,450.25,2,0
104547,274.83,3,1
104548,105.63,2,0
104549,110.17,3,1
104550,62.11292,2,0
104551,369.8,3,0
104552,204.2,3,1
104553,453.47,3,1
104554,89.63454,3,1
104555,57.94,1,0
104556,101.04,3,1
104557,122.79,2,0
104558,101.35,3,1
104559,45.32,2,1
104560,126.21,2,0
104561,119.46,2,0
104562,483.33,3,0
104563,140.89,2,1
104564,43.04,1,1
104565,200.49,3,1
104566,442.24,2,1
104567,94.86,2,1
104568,1242.43,9,0
104569,36.16263,1,1
104570,297.89,4,0
104571,238.15,2,1
104572,94.16,2,1
104573,87.52401,1,0
104574,49.13,1,0
104575,80.4,2,0
104576,168.37,2,0
104577,107.01,1,1
104578,100.7,1,1
104579,80.01856,2,0
104580,51.2,1,0
104581,284.1,2,1
104582,173.6,2,1
104583,127.79,2,1
104584,197.06,2,1
104585,101.49,2,1
104586,122.56,1,0
104587,63.16,1,0
104588,34.79,1,1
104589,52.65,2,1
104590,89.34,1,0
104591,130.21,2,0
104592,271.24,3,0
104593,424.92,3,1
104594,388.76,3,0
104595,180.79,2,0
104596,109.56,3,0
104597,192.95,1,0
104598,168.39,2,1
104599,282.34,2,1
104600,198.71,2,1
104601,569.51,5,0
104602,274.54,4,0
104603,79.17,3,1
104604,235.67,3,0
104605,70.88551,1,0
104606,196.6,2,1
104607,964.62,3,1
104608,54.84,1,0
104609,178.19,2,0
104610,179.67,2,0
104611,37.34,2,0
104612,170.22,1,0
104613,113.43,2,0
104614,75.43,3,1
104615,104.86,2,1
104616,96.6,1,1
104617,184.42,2,1
104618,94.47,1,1
104619,456.72,4,1
104620,169.99,3,1
104621,30.51,2,0
104622,359.26,2,1
104623,185.18,2,0
104624,95.82,3,1
104625,43.83877,2,1
104626,615.13,4,1
104627,247.29,2,1
104628,49.33,2,0
104629,183.6,2,1
104630,820.83,2,1
104631,114.32,2,1
104632,60.29276,1,0
104633,84.48,3,1
104634,73.53,2,1
104635,94.36,1,1
104636,330.83,2,0
104637,104.89,1,0
104638,91.16,2,1
104639,86.12,3,0
104640,2532.31,16,0
104641,33.03155,2,0
104642,133.25,1,0
104643,244.47,4,0
104644,81.53,2,1
104645,63.96,2,0
104646,322.51,1,0
104647,1097.81,5,0
104648,68.94177,2,1
104649,98.42491,3,1
104650,147.88,2,0
104651,265.31,4,1
104652,195.23,2,1
104653,90.8,2,1
104654,387.4,1,0
104655,106.14,3,1
104656,34.59,1,1
104657,331.22,3,1
104658,37.24,1,1
104659,31.44,2,0
104660,358.57,4,0
104661,151.49,2,0
104662,120.78,3,1
104663,76.78,3,1
104664,116.27,2,1
104665,35.98,1,1
104666,59.01,3,1
104667,142.23,2,0
104668,361.12,3,0
104669,269.42,2,0
104670,58.9,3,0
104671,203.09,3,1
104672,380.66,1,0
104673,121.89,2,1
104674,41.21,2,1
104675,58.03685,2,0
104676,35.08,1,0
104677,88.35,2,1
104678,34.81,1,0
104679,43.11,1,0
104680,511.91,2,1
104681,394.05,2,1
104682,93.55,1,0
104683,769.28,3,0
104684,339.79,2,0
104685,332.05,2,0
104686,119.88,2,0
104687,891.97,4,0
104688,107.87,2,1
104689,47.91,2,0
104690,38.7,1,0
104691,133.2,2,1
104692,739.33,3,1
104693,554.48,2,1
104694,83.41,2,1
104695,294.99,2,0
104696,72.69,2,1
104697,38.58,1,1
104698,75.37,3,0
104699,111.08,3,0
104700,174.36,3,1
104701,216.98,4,0
104702,233.51,2,0
104703,383.77,4,0
104704,292.97,3,1
104705,84.34,2,0
104706,468.38,1,1
104707,118.76,3,1
104708,94.92,2,1
104709,163.31,2,1
104710,163,2,0
104711,3484.17,18,1
104712,267.41,2,1
104713,346.15,2,0
104714,39.49,2,1
104715,818.19,5,1
104716,91.67,1,1
104717,303.15,2,1
104718,84.02,2,1
104719,154.05,1,0
104720,225.84,4,0
104721,437.89,2,0
104722,99.90351,1,1
104723,62.01,1,0
104724,177.91,1,0
104725,246.42,2,1
104726,59.69,2,1
104727,99.21,2,1
104728,298.84,3,1
104729,147.88,3,0
104730,64.99273,2,1
104731,251.58,2,0
104732,328.73,1,1
104733,1715.34,9,1
104734,64.09,2,0
104735,36.62,2,0
104736,143.49,2,1
104737,222.01,1,0
104738,101.83,3,0
104739,157.3,1,1
104740,578.66,4,1
104741,218.52,3,0
104742,1544.5,9,1
104743,168.03,2,0
104744,163.14,2,1
104745,118.71,2,1
104746,182.8,2,1
104747,234.95,2,0
104748,43.17,2,1
104749,96.91,2,0
104750,435.25,1,0
104751,227.63,2,1
104752,175.48,2,1
104753,103.78,1,1
104754,172.76,3,1
104755,425.5,2,1
104756,89.86,2,1
104757,64.63,2,1
104758,212.33,3,1
104759,71.21,3,1
104760,73.6,2,1
104761,244.01,3,0
104762,136.12,2,0
104763,106.56,1,0
104764,306.92,1,1
104765,223.68,3,1
104766,309.71,2,0
104767,124.7,2,0
104768,167.22,3,0
104769,54.45,2,1
104770,61.58,2,1
104771,94.3,2,0
104772,96.72,3,0
104773,89.18,1,1
104774,142.75,3,0
104775,105.47,1,0
104776,197.37,1,0
104777,331.65,3,0
104778,63.81,1,0
104779,30.12422,1,1
104780,280.27,2,1
104781,331.28,3,1
104782,184.81,1,1
104783,39.9,1,1
104784,383.31,3,0
104785,44.56344,2,1
104786,144.93,2,1
104787,41.5118,3,1
104788,373.68,4,1
104789,293.05,3,1
104790,388.19,3,1
104791,413.64,3,0
104792,825.5,4,0
104793,396.95,3,1
104794,109.99,2,1
104795,385.9,3,1
104796,50.60104,2,1
104797,50.54,3,1
104798,631.17,6,0
104799,83.21,2,1
104800,147.97,2,1
104801,1321.16,8,1
104802,49.8,1,0
104803,142.31,2,0
104804,263.01,3,0
104805,120.83,2,0
104806,142.53,1,1
104807,58.36793,2,1
104808,1202.65,8,0
104809,388.8,4,1
104810,182.02,2,1
104811,90.63,3,1
104812,165.99,3,1
104813,215.01,2,0
104814,55.41203,2,0
104815,486.18,2,0
104816,396.08,2,0
104817,129.13,3,1
104818,367.36,1,1
104819,206.2,3,0
104820,183.74,3,0
104821,244.9,4,0
104822,374.3,2,0
104823,35.52,1,1
104824,38.27,2,1
104825,85.27,3,0
104826,161.07,1,1
104827,243.83,1,0
104828,57.91078,2,0
104829,257.74,1,1
104830,218.24,2,0
104831,313.01,2,0
104832,127.42,1,1
104833,351.52,2,0
104834,323.14,2,0
104835,637.99,4,0
104836,74.1,2,0
104837,1132.4,4,0
104838,62.71,3,0
104839,83.23,2,1
104840,118,2,0
104841,608.85,6,1
104842,115.26,2,1
104843,119.59,2,0
104844,149.01,1,0
104845,407.99,2,1
104846,599.11,5,0
104847,129.02,3,1
104848,218.96,2,1
104849,31.56,2,1
104850,423.45,2,0
104851,1308.98,6,1
104852,59.74,3,1
104853,136.39,2,0
104854,53.70467,1,0
104855,78.82,3,1
104856,625.04,5,1
104857,96.29,2,0
104858,196.09,2,0
104859,158.86,3,0
104860,460.5,3,1
104861,116.55,2,1
104862,46.76,1,0
104863,269.05,3,0
104864,608.14,4,1
104865,1203.34,5,0
104866,65.11,2,1
104867,31.89,1,1
104868,233.9,4,1
104869,147.15,2,0
104870,123.03,1,1
104871,52.59,2,0
104872,72.29,3,1
104873,53.15,1,1
104874,343.25,4,0
104875,57.55,2,1
104876,110.47,3,0
104877,37.42,2,0
104878,245.95,1,1
104879,237.87,4,1
104880,76.39,2,1
104881,331.26,3,0
104882,141.97,1,0
104883,1149.77,6,1
104884,133.13,2,1
104885,159.06,2,0
104886,139.44,1,0
104887,242.25,1,1
104888,193.15,1,0
104889,64.71,2,1
104890,166.15,3,0
104891,245.8,3,1
104892,746.65,4,1
104893,924.2,5,1
104894,296.03,3,1
104895,632.1,5,0
104896,543.14,2,0
104897,98.82,1,1
104898,298.1,3,1
104899,80.5,3,1
104900,65.67558,3,0
104901,116.83,2,1
104902,604,3,1
